TIC_ID,ra,dec,Tmag
221580039,0.0,0.0,
341135297,0.0,0.0,
112327133,0.0,0.0,
238999680,0.0,0.0,
274686955,0.0,0.0,
493095357,0.0,0.0,
210619332,0.0,0.0,
263411457,0.0,0.0,
497066247,0.0,0.0,
441361229,0.0,0.0,
113877185,0.0,0.0,
193575794,0.0,0.0,
428669779,0.0,0.0,
123321096,0.0,0.0,
442268341,0.0,0.0,
212553556,0.0,0.0,
467060852,0.0,0.0,
273726722,0.0,0.0,
364766605,0.0,0.0,
150512294,0.0,0.0,
322812860,0.0,0.0,
302006198,0.0,0.0,
413559283,0.0,0.0,
498442762,0.0,0.0,
263674576,0.0,0.0,
262554744,0.0,0.0,
267183498,0.0,0.0,
425608153,0.0,0.0,
228486292,0.0,0.0,
166789167,0.0,0.0,
109084829,0.0,0.0,
142457033,0.0,0.0,
136019144,0.0,0.0,
408620965,0.0,0.0,
388943740,0.0,0.0,
378708316,0.0,0.0,
386823404,0.0,0.0,
164508711,0.0,0.0,
460248672,0.0,0.0,
300417909,0.0,0.0,
475220556,0.0,0.0,
160924840,0.0,0.0,
298932030,0.0,0.0,
378528149,0.0,0.0,
298250348,0.0,0.0,
278462510,0.0,0.0,
166485637,0.0,0.0,
252408490,0.0,0.0,
195506506,0.0,0.0,
220604835,0.0,0.0,
373480264,0.0,0.0,
352113037,0.0,0.0,
342878572,0.0,0.0,
244725044,0.0,0.0,
483877033,0.0,0.0,
135059967,0.0,0.0,
237036309,0.0,0.0,
147202360,0.0,0.0,
235577522,0.0,0.0,
484759065,0.0,0.0,
