TIC_ID,sector,available,cadence,author
219338557,1,True,120.0,SPOC
265612438,68,True,120.0,SPOC
260985861,12,True,120.0,SPOC
129637892,28,True,120.0,SPOC
348770361,12,True,120.0,SPOC
147203645,28,True,120.0,SPOC
149990841,12,True,120.0,SPOC
369457671,27,True,120.0,SPOC
394698182,12,True,120.0,SPOC
309257814,10,True,120.0,SPOC
270341214,1,True,120.0,SPOC
234519192,2,True,120.0,SPOC
281781375,1,True,120.0,SPOC
314865962,1,True,120.0,SPOC
234345288,1,True,120.0,SPOC
167415965,12,True,120.0,SPOC
231912935,1,True,120.0,SPOC
47525799,2,True,120.0,SPOC
415969908,2,True,120.0,SPOC
280095254,2,True,120.0,SPOC
101948569,2,True,120.0,SPOC
154618248,2,True,120.0,SPOC
201793781,2,True,120.0,SPOC
179985715,2,True,120.0,SPOC
322063810,2,True,120.0,SPOC
219253008,3,True,120.0,SPOC
122613513,3,True,120.0,SPOC
42054565,3,True,120.0,SPOC
38696105,12,True,120.0,SPOC
47316976,2,True,120.0,SPOC
201292545,28,True,120.0,SPOC
316769613,29,True,120.0,SPOC
198077394,29,True,120.0,SPOC
13023378,29,True,120.0,SPOC
224271611,29,True,120.0,SPOC
47425697,29,True,120.0,SPOC
175482273,29,True,120.0,SPOC
280097543,13,True,120.0,SPOC
238059180,29,True,120.0,SPOC
189013224,5,True,120.0,SPOC
259592689,3,True,120.0,SPOC
468880077,5,True,120.0,SPOC
14091704,5,True,120.0,SPOC
64071894,4,True,120.0,SPOC
420049884,4,True,120.0,SPOC
100608026,5,True,120.0,SPOC
156987351,6,True,120.0,SPOC
31852980,1,True,120.0,SPOC
19025965,7,True,120.0,SPOC
19519368,7,True,120.0,SPOC
264979636,7,True,120.0,SPOC
148479278,6,True,120.0,SPOC
71512186,6,True,120.0,SPOC
309791156,12,True,120.0,SPOC
238004786,12,True,120.0,SPOC
161477033,4,True,120.0,SPOC
55488511,5,True,120.0,SPOC
405454160,8,True,120.0,SPOC
